"Core Project Number","Affiliation","Pub Year","Authors","Country","ISSN","Journal Issue","Journal (Link to PubMed abstract)","Journal Title ABBR","Journal Volume","Language","Page Number","PMC ID","PMID","PUB Date","Title (Link to full-text in PubMed Central)","Related Publications in PubMed","Related Publications in Google Scholar","Articles Citing from PubMed Central","Articles Citing from Google Scholar","Clinical Trials cited","Relative Citation Ratio",
"ZIADK075137"," ","2016","Glynn, Eric; Thompson, Benjamin; Vadrevu, Suryakiran; Lu, Shusheng; Kennedy, Robert T; Ha, Joon; Sherman, Arthur; Satin, Leslie S","United States","1945-7170","2","<a href='https://www.ncbi.nlm.nih.gov/pubmed/26697721'>Endocrinology</a>","Endocrinology","157","eng","611-23","4733117","26697721","2016 Feb","<a href='https://www.ncbi.nlm.nih.gov/pubmed/4733117'>Chronic Glucose Exposure Systematically Shifts the Oscillatory Threshold of Mouse Islets: Experimental Evidence for an Early Intrinsic Mechanism of Compensation for Hyperglycemia.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=26697721&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/26697721'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=4733117&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/4733117'>Cited By, Google</a>"," ",1.1
"ZIADK075093"," ","2016","Sylvetsky, Allison C; Brown, Rebecca J; Blau, Jenny E; Walter, Mary; Rother, Kristina I","England","1743-7075"," ","<a href='https://www.ncbi.nlm.nih.gov/pubmed/27777606'>Nutrition & metabolism</a>","Nutr Metab (Lond)","13","eng","71","5073441","27777606","2016","<a href='https://www.ncbi.nlm.nih.gov/pubmed/5073441'>Hormonal responses to non-nutritive sweeteners in water and diet soda.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=27777606&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/27777606'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=5073441&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/5073441'>Cited By, Google</a>"," ",3.94
"ZIADK075007"," ","2016","Kassai, Andrea; Muniyappa, Ranganath; Levenson, Amy E; Walter, Mary F; Abel, Brent S; Ring, Michael; Taylor, Simeon I; Biddinger, Sudha B; Skarulis, Monica C; Gorden, Phillip; Brown, Rebecca J","United States","1945-7197","4","<a href='https://www.ncbi.nlm.nih.gov/pubmed/26900642'>The Journal of clinical endocrinology and metabolism</a>","J Clin Endocrinol Metab","101","eng","1790-7","4880162","26900642","2016 04","<a href='https://www.ncbi.nlm.nih.gov/pubmed/4880162'>Effect of Leptin Administration on Circulating Apolipoprotein CIII levels in Patients With Lipodystrophy.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=26900642&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/26900642'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=4880162&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/4880162'>Cited By, Google</a>"," ",0.32
"ZIADK075137"," ","2016","Satin, Leslie S; Ha, Joon; Sherman, Arthur S","United States","1939-327X","9","<a href='https://www.ncbi.nlm.nih.gov/pubmed/27555572'>Diabetes</a>","Diabetes","65","eng","2470-2","5001186","27555572","2016 09","<a href='https://www.ncbi.nlm.nih.gov/pubmed/5001186'>Islets Transplanted Into the Eye: Do They Improve Our Insight Into Islet Adaptation to Insulin Resistance?</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=27555572&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/27555572'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=5001186&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/5001186'>Cited By, Google</a>"," ",0.06
"ZIADK075021"," ","2016","Klepac, Katarina; Kilić, Ana; Gnad, Thorsten; Brown, Loren M; Herrmann, Beate; Wilderman, Andrea; Balkow, Aileen; Glöde, Anja; Simon, Katharina; Lidell, Martin E; Betz, Matthias J; Enerbäck, Sven; Wess, Jürgen; Freichel, Marc; Blüher, Matthias; König, Gabi; Kostenis, Evi; Insel, Paul A; Pfeifer, Alexander","England","2041-1723"," ","<a href='https://www.ncbi.nlm.nih.gov/pubmed/26955961'>Nature communications</a>","Nat Commun","7","eng","10895","4786868","26955961","2016 Mar 09","<a href='https://www.ncbi.nlm.nih.gov/pubmed/4786868'>The Gq signalling pathway inhibits brown and beige adipose tissue.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=26955961&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/26955961'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=4786868&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/4786868'>Cited By, Google</a>"," ",3.16
"ZIADK075038"," ","2016","Striegel, Deborah A; Hara, Manami; Periwal, Vipul","England","1478-3975","2","<a href='https://www.ncbi.nlm.nih.gov/pubmed/27063927'>Physical biology</a>","Phys Biol","13","eng","025004","6309425","27063927","2016 Apr 11","<a href='https://www.ncbi.nlm.nih.gov/pubmed/6309425'>Adaptation of pancreatic islet cyto-architecture during development.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=27063927&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/27063927'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=6309425&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/6309425'>Cited By, Google</a>"," ",0.05
"ZIADK075007"," ","2016","Abel, Brent S; Muniyappa, Ranganath; Stratton, Pamela; Skarulis, Monica C; Gorden, Phillip; Brown, Rebecca J","Switzerland","1423-0194","3-4","<a href='https://www.ncbi.nlm.nih.gov/pubmed/26336809'>Neuroendocrinology</a>","Neuroendocrinology","103","eng","402-7","7269156","26336809","2016","<a href='https://www.ncbi.nlm.nih.gov/pubmed/7269156'>Effects of Recombinant Human Leptin (Metreleptin) on Nocturnal Luteinizing Hormone Secretion in Lipodystrophy Patients.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=26336809&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/26336809'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=7269156&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/7269156'>Cited By, Google</a>"," ",0.41
"ZIDDK070013"," ","2016","Brown, Rebecca J; Araujo-Vilar, David; Cheung, Pik To; Dunger, David; Garg, Abhimanyu; Jack, Michelle; Mungai, Lucy; Oral, Elif A; Patni, Nivedita; Rother, Kristina I; von Schnurbein, Julia; Sorkina, Ekaterina; Stanley, Takara; Vigouroux, Corinne; Wabitsch, Martin; Williams, Rachel; Yorifuji, Tohru","United States","1945-7197","12","<a href='https://www.ncbi.nlm.nih.gov/pubmed/27710244'>The Journal of clinical endocrinology and metabolism</a>","J Clin Endocrinol Metab","101","eng","4500-4511","5155679","27710244","2016 12","<a href='https://www.ncbi.nlm.nih.gov/pubmed/5155679'>The Diagnosis and Management of Lipodystrophy Syndromes: A Multi-Society Practice Guideline.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=27710244&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/27710244'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=5155679&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/5155679'>Cited By, Google</a>"," ",8.69
"ZIADK025061"," ","2016","Dey, Soumyadeep; Li, Xiaoxia; Teng, Ruifeng; Alnaeeli, Mawadda; Chen, ZhiYong; Rogers, Heather; Noguchi, Constance Tom","England","1479-6813","2","<a href='https://www.ncbi.nlm.nih.gov/pubmed/26563310'>Journal of molecular endocrinology</a>","J Mol Endocrinol","56","eng","55-67","4692057","26563310","2016 Feb","<a href='https://www.ncbi.nlm.nih.gov/pubmed/4692057'>Erythropoietin regulates POMC expression via STAT3 and potentiates leptin response.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=26563310&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/26563310'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=4692057&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/4692057'>Cited By, Google</a>"," ",0.53
"ZICDK071013"," ","2016","Colberg, Sheri R; Bevier, Wendy C; Pinsker, Jordan E; Lee, Joon Bok; Ehrlich, Brigid; Dassau, Eyal; Doyle 3rd, Francis J; Chen, Kong Y; Kerr, David","United States","1932-2968","4","<a href='https://www.ncbi.nlm.nih.gov/pubmed/26719137'>Journal of diabetes science and technology</a>","J Diabetes Sci Technol","10","eng","993-4","4928214","26719137","2016 07","<a href='https://www.ncbi.nlm.nih.gov/pubmed/4928214'>Challenges Associated With Exercise Studies in Type 1 Diabetes.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=26719137&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/26719137'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=4928214&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/4928214'>Cited By, Google</a>"," ",0.22
"ZICDK071013"," ","2015","Steeves, Jeremy A; Bowles, Heather R; McClain, James J; Dodd, Kevin W; Brychta, Robert J; Wang, Juan; Chen, Kong Y","United States","1530-0315","5","<a href='https://www.ncbi.nlm.nih.gov/pubmed/25202847'>Medicine and science in sports and exercise</a>","Med Sci Sports Exerc","47","eng","952-9","6330899","25202847","2015 May","<a href='https://www.ncbi.nlm.nih.gov/pubmed/6330899'>Ability of thigh-worn ActiGraph and activPAL monitors to classify posture and motion.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=25202847&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/25202847'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=6330899&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/6330899'>Cited By, Google</a>"," ",4.9
"ZIADK060103"," ","2015","Keembiyehetty, Chithra; Love, Dona C; Harwood, Katryn R; Gavrilova, Oksana; Comly, Marcella E; Hanover, John A","United States","1083-351X","11","<a href='https://www.ncbi.nlm.nih.gov/pubmed/25596529'>The Journal of biological chemistry</a>","J Biol Chem","290","eng","7097-113","4358131","25596529","2015 Mar 13","<a href='https://www.ncbi.nlm.nih.gov/pubmed/4358131'>Conditional knock-out reveals a requirement for O-linked N-Acetylglucosaminase (O-GlcNAcase) in metabolic homeostasis.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=25596529&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/25596529'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=4358131&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/4358131'>Cited By, Google</a>"," ",3.04
"ZIADK075021"," ","2015","Rossi, Mario; Cui, Zhenzhong; Nakajima, Ken-Ichiro; Hu, Jianxin; Zhu, Lu; Wess, Jürgen","United States","1940-6029"," ","<a href='https://www.ncbi.nlm.nih.gov/pubmed/26260603'>Methods in molecular biology (Clifton, N.J.)</a>","Methods Mol Biol","1335","eng","205-21"," ","26260603","2015","Virus-Mediated Expression of DREADDs for In Vivo Metabolic Studies.","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=26260603&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/26260603'>Related, Google Scholar</a>"," ","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/'>Cited By, Google</a>"," ",0.07
"ZICDK071013"," ","2015","Hall, Kevin D; Bemis, Thomas; Brychta, Robert; Chen, Kong Y; Courville, Amber; Crayner, Emma J; Goodwin, Stephanie; Guo, Juen; Howard, Lilian; Knuth, Nicolas D; Miller 3rd, Bernard V; Prado, Carla M; Siervo, Mario; Skarulis, Monica C; Walter, Mary; Walter, Peter J; Yannai, Laura","United States","1932-7420","3","<a href='https://www.ncbi.nlm.nih.gov/pubmed/26278052'>Cell metabolism</a>","Cell Metab","22","eng","427-36","4603544","26278052","2015 Sep 01","<a href='https://www.ncbi.nlm.nih.gov/pubmed/4603544'>Calorie for Calorie, Dietary Fat Restriction Results in More Body Fat Loss than Carbohydrate Restriction in People with Obesity.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=26278052&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/26278052'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=4603544&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/4603544'>Cited By, Google</a>"," ",6.15
"ZIADK075007"," ","2015","Chen, Kong Y; Muniyappa, Ranganath; Abel, Brent S; Mullins, Katherine P; Staker, Pamela; Brychta, Robert J; Zhao, Xiongce; Ring, Michael; Psota, Tricia L; Cone, Roger D; Panaro, Brandon L; Gottesdiener, Keith M; Van der Ploeg, Lex H T; Reitman, Marc L; Skarulis, Monica C","United States","1945-7197","4","<a href='https://www.ncbi.nlm.nih.gov/pubmed/25675384'>The Journal of clinical endocrinology and metabolism</a>","J Clin Endocrinol Metab","100","eng","1639-45","4399297","25675384","2015 Apr","<a href='https://www.ncbi.nlm.nih.gov/pubmed/4399297'>RM-493, a melanocortin-4 receptor (MC4R) agonist, increases resting energy expenditure in obese individuals.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=25675384&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/25675384'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=4399297&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/4399297'>Cited By, Google</a>"," ",4.38
"ZIADK075007"," ","2015","Muniyappa, Ranganath; Noureldin, Radwa; Ouwerkerk, Ronald; Liu, Elizabeth Y; Madan, Ritu; Abel, Brent S; Mullins, Katherine; Walter, Mary F; Skarulis, Monica C; Gharib, Ahmed M","United States","1945-7197","8","<a href='https://www.ncbi.nlm.nih.gov/pubmed/26020762'>The Journal of clinical endocrinology and metabolism</a>","J Clin Endocrinol Metab","100","eng","3060-8","4525006","26020762","2015 Aug","<a href='https://www.ncbi.nlm.nih.gov/pubmed/4525006'>Myocardial Fat Accumulation Is Independent of Measures of Insulin Sensitivity.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=26020762&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/26020762'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=4525006&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/4525006'>Cited By, Google</a>"," ",0.52
"ZIADK025021"," ","2015","Gammella, Elena; Diaz, Victor; Recalcati, Stefania; Buratti, Paolo; Samaja, Michele; Dey, Soumyadeep; Noguchi, Constance Tom; Gassmann, Max; Cairo, Gaetano","United States","1522-1490","4","<a href='https://www.ncbi.nlm.nih.gov/pubmed/25519735'>American journal of physiology. Regulatory, integrative and comparative physiology</a>","Am J Physiol Regul Integr Comp Physiol","308","eng","R330-5","4347750","25519735","2015 Feb 15","<a href='https://www.ncbi.nlm.nih.gov/pubmed/4347750'>Erythropoietin's inhibiting impact on hepcidin expression occurs indirectly.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=25519735&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/25519735'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=4347750&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/4347750'>Cited By, Google</a>"," ",1.93
